price,total_square,rooms,floor
19990000,79.8,3,10
70000000,171.0,3,5
13488602,51.9,2,31
8552596,24.0,1,3
18490000,54.5,1,24
9499999,36.0,1,13
34970520,75.4,3,33
8794266,21.0,1,10
12489949,59.5,2,8
23500000,81.4,3,9
8712275,41.8,1,3
11550195,51.3,2,2
4000000,14.6,1,1
14500000,43.0,1,7
9061751,41.8,1,4
20019476,47.95,2,4
105000000,150.0,4,11
12400000,50.8,2,8
23000000,55.3,2,2
6887370,51.0,2,4
22690425,58.75,2,31
12000000,63.0,3,2
15562897,61.2,3,12
10850000,40.1,1,6
7500000,37.4,1,13
12999000,49.0,2,5
7950000,40.9,1,16
7355359,20.0,1,25
3400000,16.0,1,1
11895277,37.0,1,6
33000000,100.2,4,7
11500000,45.2,2,2
14975718,66.7,3,8
6490000,42.0,1,5
17699999,86.9,3,18
12179843,37.6,1,9
19586312,26.86,1,12
6550000,39.0,1,3
27100000,87.0,3,4
21400000,107.0,3,5
9402782,26.0,1,25
35000000,70.0,2,4
29606332,42.0,1,3
173888000,152.0,3,7
16300000,68.1,3,10
17081167,40.1,1,12
95000000,193.3,4,2
12300000,84.2,3,9
23915074,66.61,2,7
14350000,63.0,3,8
14500000,55.7,2,25
35059644,94.0,4,28
23000000,80.3,3,1
11000000,57.6,2,7
9050000,49.3,1,2
7500000,55.8,2,5
10500000,44.3,2,5
49700000,107.9,3,9
19500000,68.4,2,16
32359386,94.0,3,28
22176832,63.0,2,4
185127548,176.0,4,13
3900000,32.0,1,2
11570315,60.0,2,17
7350000,38.9,1,5
14000000,44.0,1,12
14190315,82.0,3,2
526536660,594.8,9,13
35000000,96.7,3,12
16500000,48.0,2,3
13200000,55.8,3,7
24500000,90.15,4,6
15990000,57.0,2,17
14300000,65.0,1,1
23889488,38.0,1,6
6550000,36.1,1,6
12905800,35.0,1,20
7533975,26.0,1,19
16352700,35.94,1,18
28673933,46.9,1,21
26485718,89.6,3,4
19654087,53.65,2,4
8990000,41.2,1,16
19900000,36.9,1,14
24990320,40.1,1,4
12500000,46.0,2,8
17900000,86.0,3,10
295207478,274.4,4,7
43444400,88.0,2,3
14440930,41.0,1,10
10000000,37.8,1,13
13400000,39.7,2,8
20900000,81.3,3,2
13950000,78.9,3,4
13299999,34.5,1,16
18500000,102.0,4,16
21000000,58.0,3,2
3789000,27.0,1,6
24400120,82.0,3,13
63100000,154.4,3,4
14600000,67.4,3,1
5900000,31.0,1,2
22000000,71.7,3,1
6800000,40.0,1,5
77000000,155.0,5,7
19000000,49.1,1,2
9544945,54.0,2,1
17900000,71.0,2,6
9814852,33.0,1,23
19000000,90.0,3,9
20405600,46.0,1,3
48511640,97.0,3,5
32500000,74.5,2,15
12490000,44.5,2,6
8200000,35.0,1,4
17259758,40.79,1,12
46000000,101.0,3,2
10793047,24.0,1,22
15400000,46.0,1,8
7304178,20.4,1,24
21248991,61.1,2,16
30000000,47.5,2,4
28616280,65.2,2,2
6500000,38.0,1,5
8990000,44.5,1,1
13500000,89.0,3,17
4890000,28.5,1,4
16027931,97.2,3,8
11500000,43.7,2,1
12500000,62.1,2,4
13850000,60.3,2,13
12700000,46.0,2,10
21764091,62.2,2,16
24000000,96.0,4,2
19680000,35.0,1,21
24990000,57.3,2,16
20900000,116.0,3,10
5690000,34.4,1,2
20258524,39.7,1,19
6000000,48.0,2,3
40900000,78.0,3,7
17700000,79.0,3,13
15284440,55.6,2,14
14565777,63.03,3,24
52912620,103.0,3,4
9776609,38.4,2,19
8900000,21.0,1,26
12200000,50.7,2,12
25000000,57.0,2,2
12827894,65.5,2,5
33436800,81.0,3,23
11500000,91.2,3,8
23254727,58.0,1,15
13023259,58.99,2,4
14000000,50.4,2,2
23218844,44.0,2,40
7235746,20.0,1,25
32094436,65.0,3,23
10000000,44.7,2,9
14900000,58.4,3,2
53000000,69.0,2,3
13500000,79.3,3,3
13500000,52.4,2,3
4238785,26.7,1,1
7552385,21.0,1,14
4250000,31.0,1,1
13000000,36.8,1,11
9091785,35.0,1,8
8630000,33.0,1,9
12200000,25.0,1,5
10455520,40.5,2,21
45000000,93.8,1,4
10300000,64.0,2,16
37017270,63.9,2,19
37900000,122.0,3,4
13500000,43.6,1,25
13500000,47.0,2,6
54869882,130.97,3,20
18000000,49.0,2,25
23003938,97.3,2,2
6500000,38.0,1,9
22700000,72.6,3,6
7814520,39.2,2,6
14500000,64.3,2,8
19908579,70.2,2,27
8400000,38.9,1,4
19200000,56.7,2,7
8046468,23.0,1,6
10500000,68.0,2,15
15600000,38.0,2,9
16922300,39.0,1,2
11000000,46.3,1,9
9250000,77.6,3,8
14000000,43.0,2,2
15304850,73.54,2,18
4888000,36.0,1,4
22900000,60.8,3,3
14899000,87.9,3,11
15500000,48.5,1,9
16221971,86.46,3,4
16100000,64.7,3,9
5500000,23.8,1,7
11900000,45.6,2,7
12106399,63.0,3,5
18241429,79.41,3,26
17400000,74.0,3,2
13990000,54.5,2,21
44909892,167.9,3,3
185000000,180.0,4,7
30000000,92.8,3,30
18000000,66.3,3,3
30000000,118.0,3,16
13500000,38.5,1,7
15684914,55.93,2,22
160000000,212.0,5,18
21500000,59.1,2,16
6800000,30.0,1,16
94500000,148.9,3,3
19800000,70.1,3,2
10800000,37.2,1,10
12490000,37.6,1,13
13300000,63.3,3,5
89015504,148.0,4,41
9036276,36.65,2,2
31000000,67.1,2,18
12300000,36.2,1,2
18800000,79.0,3,19
6300000,28.6,1,3
36080276,86.0,3,31
20206339,73.33,2,3
9991537,60.2,2,4
8200000,32.1,1,3
7699000,34.4,1,1
12804400,38.0,2,3
12500000,54.0,2,2
19000000,80.0,3,4
13211108,39.1,1,19
9300000,60.0,2,6
10790537,38.1,1,10
11300000,38.3,2,8
15700000,80.0,3,4
33000000,79.0,3,3
26999000,34.1,2,16
20000000,48.0,1,5
40000000,140.0,4,2
9350000,38.6,1,19
8290000,65.6,3,18
22000000,74.0,3,13
13950000,35.0,1,6
30400000,67.0,3,5
12000000,61.0,2,18
25000000,82.7,3,2
15400000,54.3,2,10
25949210,46.6,1,2
11400000,71.0,3,1
5850000,23.8,1,11
14500000,52.1,2,19
7549092,24.0,1,8
51000000,89.0,4,18
17109764,82.6,4,10
14927180,46.1,2,9
10650000,62.0,2,12
13036826,57.96,2,19
12640000,66.1,2,18
52000000,191.0,4,10
6150000,32.0,1,4
7500000,35.2,1,6
19649250,61.5,2,12
23940000,67.7,3,2
182598493,169.23,4,12
48418039,65.4,3,16
8450000,36.0,1,2
10800000,38.0,1,17
9302451,29.6,1,12
6500000,39.13,1,4
9100000,35.0,1,1
12000000,33.9,1,10
36000000,60.0,2,5
10499000,40.0,2,7
15000000,60.0,1,5
16864000,52.7,2,23
23000000,49.0,2,5
15300000,32.3,1,18
19300000,52.5,2,12
31301846,93.9,3,4
22950000,74.1,3,2
16950000,34.0,1,9
21800000,70.0,2,10
17972599,53.49,3,2
19000000,79.0,3,17
12473922,52.3,1,1
58000000,104.5,3,9
7455575,23.6,1,6
11871820,26.0,1,26
23500000,65.0,2,11
33104102,58.0,2,18
16000000,57.3,2,1
19204960,46.4,1,24
36232856,72.4,2,11
31917666,73.0,2,6
14256606,26.0,1,31
8499000,37.6,1,2
20000000,80.0,3,6
15623604,41.3,1,14
35579895,66.3,3,9
111042000,119.4,3,2
11539433,40.85,1,22
10900000,49.2,1,13
19796000,71.0,2,22
14150000,52.4,2,11
15707273,39.9,1,14
17000000,62.0,3,8
48883200,107.2,3,13
7600000,32.0,1,11
54000000,97.8,3,19
29500000,106.2,3,13
14900000,55.0,2,9
9050000,36.9,1,8
24600000,38.9,1,6
8700000,32.1,1,6
18650100,58.1,2,25
178983969,186.0,5,5
10800000,60.0,2,6
155600000,173.0,4,7
27000000,69.7,2,14
19450000,52.4,2,18
12800000,38.1,1,6
14700000,62.4,2,3
23500000,97.7,4,2
21850000,78.3,3,6
7773377,33.0,1,17
12679930,41.0,2,14
9162180,36.1,1,19
18000000,57.7,2,14
25000000,44.2,2,3
22684005,61.7,2,9
8200000,38.5,1,9
11000000,60.1,2,10
34990000,101.2,3,4
289071225,273.0,4,7
18000000,87.0,3,16
280910728,296.4,5,8
11837800,38.0,1,13
59400000,75.0,2,9
9297000,35.0,1,2
16715276,61.0,3,15
13290000,33.7,1,3
25300000,67.0,2,15
51552008,97.0,3,12
15450000,37.1,1,14
28000000,80.0,3,3
5252098,24.4,1,16
9984304,38.0,1,3
10886003,38.0,2,10
7700000,54.0,1,4
14500000,59.0,3,5
34580000,95.0,3,13
12500000,38.0,1,4
8711645,72.51,3,10
12618108,63.8,2,29
12700000,51.0,2,10
10000000,30.5,1,3
4250000,22.0,1,1
14000000,50.9,2,8
14000000,41.2,2,2
5800000,33.1,1,4
7578028,24.0,1,5
16235840,45.2,1,36
15192500,45.2,1,13
13200000,39.6,1,1
26700000,108.0,3,12
11000000,40.0,2,4
150000000,169.8,2,3
68838408,99.0,3,11
249134752,412.0,6,4
9200000,57.8,2,5
17600000,54.0,2,14
13500000,45.7,2,15
11100000,79.0,3,3
32376594,53.3,1,2
18791171,71.7,2,1
6350000,29.1,1,8
12800000,56.5,2,20
99774840,152.0,4,5
14191901,52.0,2,5
17807158,76.5,3,13
8540000,65.9,2,11
7900000,43.2,1,12
71000000,113.0,3,13
27000000,55.0,1,24
10500000,72.0,3,1
26575980,46.6,1,10
10800000,75.6,3,15
16900000,67.6,2,4
7173649,20.0,1,16
65622960,148.0,4,32
12808423,59.35,2,4
15999000,66.63,2,21
195000000,224.0,4,2
6600000,38.7,1,12
9660894,37.7,2,17
30000000,100.0,3,7
11800000,45.0,2,7
10747820,25.1,1,20
16576692,41.09,1,16
17197052,38.91,1,25
9600000,41.0,1,4
150000000,151.3,4,3
17640220,44.2,1,10
14490000,42.1,2,2
21650000,65.0,3,11
9300000,39.2,1,9
4250000,31.6,1,1
13300000,74.3,3,5
7700000,28.0,1,20
12367117,41.8,1,7
170000000,175.0,3,3
22500000,77.0,3,3
11900000,38.0,1,15
14300000,38.0,2,7
12937759,56.96,2,6
7348481,33.76,2,2
7490000,23.0,1,3
28000000,64.0,2,2
22000000,55.5,2,13
11500000,45.6,2,11
15576610,35.4,2,34
42101099,101.19,3,3
11500800,32.0,1,4
18000000,51.0,2,10
13900000,30.0,1,7
110000000,187.2,6,16
23900000,98.5,4,7
24000000,64.0,2,3
7000000,46.6,1,13
31134101,61.51,2,19
13200000,47.0,2,3
30000000,60.0,2,4
8300000,32.0,1,8
8200000,34.7,1,4
13700000,60.0,3,1
11500000,42.5,2,23
20959758,63.0,2,36
29500000,62.5,2,5
18300000,78.0,3,4
30500000,64.3,1,19
21490000,91.0,4,2
23500000,56.1,2,10
12925227,61.0,2,16
6200000,32.7,1,9
16121000,65.59,2,9
9950000,39.2,1,11
13473343,51.9,2,29
13500000,44.7,2,9
7500000,41.2,1,2
12000000,89.5,3,12
78000000,100.0,3,2
14000000,51.8,2,17
37957500,72.0,2,18
15300000,114.0,4,1
20189476,84.0,3,15
9000000,58.1,1,1
13731940,30.2,1,29
6500000,43.2,1,14
32500000,105.0,3,25
39000000,85.0,3,9
5650000,38.1,1,4
25820560,104.0,3,4
127799910,230.0,5,9
6440936,35.5,2,2
10998300,60.1,2,1
11500000,62.3,3,7
15900000,63.0,3,8
8999000,45.3,1,4
9500000,59.8,2,13
22700000,64.0,3,5
57300000,83.0,2,8
31335175,94.8,4,31
9118700,54.44,2,5
78000000,139.4,4,9
9950000,38.0,2,6
18600000,53.3,2,15
36060750,70.5,3,20
12500000,63.4,2,11
17870000,72.9,3,14
26100000,50.0,2,11
25900000,49.7,2,20
20500000,43.0,1,19
7300000,39.1,2,1
92000000,142.0,4,3
10300000,68.0,2,5
11990000,46.0,1,5
9800000,60.0,2,6
9300000,34.8,1,2
15500000,50.1,1,1
32602364,65.62,1,2
10645607,41.0,2,2
11200000,62.0,2,14
9900000,39.0,1,10
10500000,54.0,2,15
30687600,72.0,2,5
11400000,38.0,1,8
44616920,89.9,2,5
8500000,33.0,1,8
6500000,35.0,1,1
5270000,30.0,1,4
18500000,84.0,3,10
5873294,32.8,1,9
11400000,29.0,1,1
15500000,40.0,1,6
5700000,30.0,1,6
11350000,52.1,2,2
100000000,172.3,4,5
23000000,69.1,3,14
11800000,29.0,1,2
5900000,34.5,1,2
11500000,52.0,2,4
32800000,67.2,2,41
34970000,62.12,2,11
25900000,86.0,3,11
16500000,48.0,2,8
9700000,68.0,2,5
14000000,74.8,2,4
48400000,104.0,3,4
22595074,68.3,2,12
30000000,64.0,2,2
12500000,82.0,3,15
14700000,60.1,2,17
14400000,66.2,3,1
9203240,34.96,1,9
6984000,38.8,1,22
14500000,45.0,2,6
14000000,64.9,2,5
8350000,19.9,1,24
10662313,52.51,2,8
16200000,41.2,2,4
10974990,26.0,1,20
15500000,59.7,2,8
49010500,105.0,3,5
13500000,45.0,2,8
6800000,39.8,1,3
12500000,30.0,1,2
12900000,60.0,2,8
11500000,51.0,3,2
14160423,51.1,2,4
8500000,31.6,1,8
9500000,60.6,3,1
15355000,40.0,2,25
115000000,208.0,5,6
9990000,36.3,1,9
19500000,59.0,2,9
5200000,38.0,1,4
272113200,246.0,3,2
32000000,64.0,1,2
7381853,23.0,1,6
8000000,26.0,1,4
53000000,118.0,3,3
8735946,33.2,1,11
11088503,58.0,2,8
9185990,40.7,1,2
15873022,71.9,3,14
44688426,76.16,2,13
8990000,53.7,2,1
35500000,80.0,3,5
25000000,63.0,2,5
12328978,53.4,2,14
8550000,60.0,2,9
24000000,72.7,3,5
8990000,37.1,1,6
38000000,80.4,3,7
8999999,45.0,1,7
5910076,25.48,1,14
124000000,135.0,5,4
13500000,35.7,1,9
50400000,169.0,5,3
16536645,75.0,3,5
9800000,34.5,1,14
5150000,33.0,1,7
76500000,101.7,4,14
10500000,56.0,2,5
62000000,89.0,3,21
6500000,26.6,1,3
7350000,30.0,1,11
20473840,73.0,3,16
36523452,71.9,2,3
13650000,90.0,3,8
34650000,120.3,3,18
4900000,19.1,1,23
10352953,35.0,1,5
11900000,38.6,2,9
18900000,77.2,3,8
9500000,40.0,1,19
8800000,42.0,1,11
27500000,63.4,3,5
7689411,24.0,1,8
38612980,89.0,3,31
40300000,88.0,2,11
19500000,85.4,3,2
13500000,60.0,3,9
11600000,36.0,1,1
190000000,190.0,4,2
7800000,33.0,1,9
14700000,42.1,2,2
12917931,60.7,2,13
13699000,73.0,2,17
15000000,69.7,3,7
7300000,38.0,1,10
20853924,92.8,3,9
10000000,80.0,3,2
13600000,40.0,2,10
150900000,152.0,4,2
17800000,75.5,3,6
12150000,66.0,2,15
30280000,64.11,2,2
34450000,72.0,2,7
9564487,55.0,2,8
109492078,107.1,3,6
5900000,34.3,1,11
51168860,107.0,3,4
25550000,73.8,3,12
22500000,69.0,2,1
16000000,42.8,2,4
19246500,35.0,1,2
8300000,58.4,3,5
16700000,36.0,1,25
46000000,75.0,2,7
9990000,48.4,1,6
19329204,80.0,4,7
11200000,73.2,2,2
6790000,35.0,1,9
34467672,87.0,3,13
13900000,62.0,2,4
10900000,38.6,2,8
8500000,62.6,3,4
12500000,35.1,1,3
16835410,50.0,1,17
14103493,36.0,1,26
15907236,32.83,1,19
14533862,44.45,1,9
9950000,56.0,3,4
13700000,54.0,2,17
8900000,42.1,1,3
11579750,51.0,2,9
165000000,215.0,4,3
13360550,41.3,1,24
15200000,45.0,1,9
13180000,37.0,1,13
13500000,40.0,2,4
40000000,131.5,3,7
49000000,121.1,4,15
20444464,61.1,2,6
10536122,36.7,2,8
13900000,39.0,1,6
16990000,70.0,3,5
13500000,37.6,1,3
30357196,61.0,3,45
8000000,54.0,2,2
15700000,73.0,3,6
17000000,38.0,2,5
6900000,44.0,2,4
10547840,65.0,3,2
16900000,51.8,2,2
16350000,57.8,2,3
11480353,59.0,2,2
33800000,65.8,2,18
8500000,36.0,1,8
15422692,41.1,1,28
10103951,33.0,1,17
17049738,76.0,3,9
6100000,43.8,1,12
7500000,45.0,2,5
14758902,81.1,3,30
14499999,52.0,3,6
15300000,53.0,2,7
21000000,80.0,2,25
16500000,74.6,3,2
13665538,73.1,2,4
20021750,67.0,3,3
90432000,125.6,3,3
23000000,64.5,3,15
28000000,70.1,3,3
9000000,32.0,1,10
39168420,76.7,2,2
25581739,70.8,2,30
50909868,106.0,3,4
8861793,26.0,1,25
32290500,113.3,3,3
118000000,325.0,7,3
9250000,40.0,1,2
18700000,37.0,1,9
40200000,112.0,2,5
12500000,70.0,3,7
13699000,39.0,1,3
12600000,44.0,2,5
26000000,89.5,3,3
16802540,45.4,2,14
36352950,68.5,2,17
37810000,67.44,3,19
8700000,48.2,2,4
14600000,34.0,1,2
9500000,57.7,2,22
11900000,39.9,1,1
9600000,57.4,1,3
12000000,68.28,2,2
6100000,45.5,2,4
20350800,62.0,2,10
12749000,35.8,2,8
20220000,39.19,2,11
8100000,35.0,1,15
14000000,54.0,2,8
26900000,65.63,2,47
22499330,62.9,2,4
29900000,60.0,2,5
22500000,72.0,3,9
14960055,55.0,3,6
6995881,19.6,1,7
29877117,68.54,2,7
19791684,66.0,2,15
12500000,38.8,1,12
50000000,80.0,3,12
8700000,42.0,1,10
33471890,70.9,3,22
7800000,60.6,2,16
19000000,73.0,3,11
11069516,58.0,2,8
18000000,39.1,1,18
110000000,133.0,4,30
11868401,66.6,2,1
18000000,96.0,3,3
9750000,33.4,1,4
23000000,56.0,2,18
15466000,76.0,3,4
115289330,165.1,5,6
14262724,53.0,2,22
13700000,44.0,1,8
11554770,35.2,1,11
14300000,30.0,1,4
6390000,21.7,1,7
20971700,65.93,2,3
13750000,42.7,1,15
9191487,33.0,1,19
10000000,34.6,1,4
12200000,76.25,3,8
15500000,65.8,3,8
8536928,24.2,1,14
47274076,82.0,3,22
15900000,60.0,1,10
13773167,50.2,2,1
45889268,103.3,3,2
18587920,58.6,2,3
9390000,36.48,1,2
23530000,46.0,1,14
15849680,46.48,2,11
6100000,41.0,2,15
14650000,61.3,3,8
15500000,64.0,2,7
16000000,46.9,2,1
11500000,47.5,2,23
10800000,30.0,1,1
12900000,52.0,3,4
9490000,55.8,1,3
195000000,236.0,4,16
13490000,43.7,2,1
19500000,43.11,1,18
5999000,38.1,1,3
28202280,60.0,2,15
8900000,34.0,1,23
14238132,59.9,3,5
5800000,32.3,1,2
11898810,60.6,2,2
14588687,61.0,3,11
7455245,27.77,1,22
15330430,52.7,2,17
9132672,40.8,1,7
69000000,67.0,2,10
14950000,43.0,2,2
25000000,64.0,2,3
5400000,33.2,1,2
5500000,43.3,2,1
44362112,102.9,3,5
149934373,275.5,5,29
4350000,17.0,1,1
8500000,50.2,1,16
11900000,44.8,2,9
8900000,36.2,1,8
6750000,36.0,1,3
17500000,54.0,2,13
8200000,44.0,2,1
24693060,77.7,3,16
17500000,58.5,3,9
5895000,23.5,1,8
7700000,33.2,1,3
8200000,50.2,2,3
47580393,94.9,3,7
12832332,38.9,1,11
5150000,39.0,1,14
4450000,23.5,1,2
18000000,58.0,2,11
17840244,75.0,3,10
27183080,101.6,3,27
7950000,33.0,1,8
16098038,66.0,2,2
16490000,80.0,3,9
15700000,87.25,3,19
14500000,43.0,1,20
20000000,75.5,3,2
11350000,38.0,2,2
20300000,67.6,3,12
14350000,80.3,3,7
18200000,54.5,2,4
8317702,21.0,1,15
35460000,64.64,3,14
7200000,47.3,2,4
53475200,78.64,2,13
19598706,80.0,3,15
7990000,27.0,1,5
12950000,60.0,3,8
63550000,83.0,3,15
14000000,59.21,2,16
49000000,127.7,5,1
8500000,45.2,1,3
18750000,50.0,2,12
21500000,39.0,2,5
12825000,68.4,2,9
15195600,39.6,2,27
90000000,147.0,4,10
22000000,105.3,3,6
33000000,120.0,4,3
28290500,41.3,1,7
13400000,46.3,2,2
13000000,43.0,2,1
12600000,62.0,2,17
11000000,82.4,3,7
13896274,59.0,3,9
13900000,37.9,1,14
127990000,152.4,4,7
9200000,38.8,1,9
10600000,41.4,1,16
17064564,43.81,1,5
12000000,60.0,2,19
13109807,37.0,2,41
12700000,58.7,2,9
11350000,82.0,3,3
20291100,72.0,3,5
23999000,76.5,3,6
181408800,251.0,4,3
40964000,107.8,4,19
13550000,60.0,2,3
22750000,65.4,2,3
40000000,80.9,3,5
12250000,33.0,1,5
41500000,97.0,3,8
23112775,45.7,1,7
54422640,180.0,4,5
9400000,40.0,1,1
12000000,49.5,3,7
19500000,36.4,1,14
13500000,39.8,1,7
15716079,74.2,3,10
159846530,187.92,5,8
9990000,36.0,1,8
11350000,42.5,2,5
11800000,41.1,2,5
40456910,84.11,2,48
34234632,83.0,3,40
11589660,60.3,2,11
26000000,55.0,2,6
11670790,77.29,2,11
94500000,200.0,5,4
55000000,127.0,4,16
25979999,53.3,1,2
155000000,273.0,5,18
11300000,46.0,2,6
11450000,56.5,2,19
117500000,171.7,5,20
12852049,36.9,2,16
8700000,32.3,1,6
240000000,250.0,4,11
41000000,118.0,4,11
7500000,51.4,2,15
4950000,40.5,1,2
12000000,36.2,1,2
7300248,24.0,1,3
14900000,35.0,1,9
27386280,101.6,3,29
32500000,53.4,1,4
8600000,25.0,1,13
14416493,64.5,2,4
31680000,85.0,3,8
41000000,104.0,3,23
24900000,56.4,2,12
26675080,101.6,3,19
14500000,69.9,2,2
181408800,183.9,3,2
11200000,50.1,1,7
16000000,39.0,1,5
159000000,336.4,6,4
7900000,60.0,2,9
9548928,36.0,1,27
18500000,84.1,4,3
17990000,64.0,2,2
36547000,64.4,2,16
28017403,85.65,2,9
24600000,69.0,2,20
14000000,80.9,3,3
26500000,90.0,3,12
7500000,35.0,1,9
10200000,44.0,1,6
20871000,77.3,3,5
9400000,33.0,1,2
150000000,258.0,6,1
21008435,76.9,2,7
8337868,24.61,1,21
17030580,60.0,2,13
75000000,109.8,3,3
23303700,68.5,2,3
14722486,42.0,2,31
13170000,63.3,3,12
37000000,75.0,2,6
12350000,46.6,2,1
8896584,22.7,1,15
25772626,42.0,1,5
9000000,37.7,1,2
28500000,100.3,3,5
20996600,75.8,3,12
7600000,48.0,1,2
9068558,35.4,1,3
12500000,67.0,2,3
9490000,42.0,1,11
10100000,60.4,3,2
26500000,116.3,3,19
13797554,51.57,2,2
49990000,102.0,3,18
17300000,64.3,3,9
156700000,156.0,3,3
31000000,63.0,2,9
9200000,47.5,1,19
4580000,15.4,1,1
13400000,35.14,1,7
17139000,60.3,3,9
16000000,40.0,1,2
15700000,54.0,2,15
13931843,46.0,1,18
12600000,49.0,1,13
8150000,32.0,1,4
10990000,40.1,1,13
9294000,42.0,1,15
11584000,85.8,3,4
19000000,86.0,5,1
7099874,20.0,1,15
10107163,33.0,1,16
13200000,46.0,2,8
17850000,58.8,2,10
35000000,95.5,1,12
16124008,74.0,3,25
13854960,43.3,1,2
17700000,57.1,3,7
13200000,62.0,3,9
36734852,62.0,2,10
12604000,68.5,2,6
11400000,47.8,2,2
6357000,30.9,1,4
13100000,80.1,3,5
12000000,37.0,1,9
7000000,19.6,1,14
8980000,64.0,2,4
17900000,45.3,1,3
5050000,18.4,1,1
4990000,18.5,1,1
16950000,61.1,3,14
29733116,85.88,3,4
122916555,121.0,2,4
17862057,37.9,2,14
22500000,49.0,2,9
8800000,37.7,1,2
6600000,19.8,1,13
17700000,31.0,1,5
15300000,39.2,1,2
115000000,161.0,4,18
4100000,18.3,1,1
41500000,93.8,3,17
43500000,68.0,1,20
12261585,59.4,2,11
34900000,89.0,3,2
15535650,46.5,1,12
8935334,30.0,1,4
39701753,91.7,3,9
9752929,23.7,1,12
10300000,46.0,1,20
37281600,86.3,2,27
13163268,62.89,3,14
23021040,77.2,2,36
24800000,49.6,1,7
6100000,34.0,1,9
25500000,56.4,2,10
8500000,36.7,1,9
14400000,45.0,2,3
5000000,26.3,1,6
25147200,48.0,1,43
9300000,53.7,2,7
7174370,34.74,1,13
8300000,63.0,3,4
14620064,63.9,2,7
10115727,53.3,2,5
101118159,132.1,4,38
19481056,56.0,2,19
12000000,60.8,2,5
8230000,31.0,1,1
15000000,66.0,3,6
7200000,41.6,2,12
17342020,38.75,1,36
22000000,79.4,3,4
20700000,78.4,3,17
8618980,26.5,1,19
27149553,100.75,3,13
9921194,34.0,1,25
10800000,85.0,3,2
19890000,44.7,2,16
10400000,61.4,2,2
17000000,41.9,1,3
36244160,94.88,3,5
20300000,55.0,2,3
9624270,36.1,1,14
57000000,162.0,5,7
49000000,74.0,3,2
16934588,39.0,1,5
15155890,52.1,2,18
8662500,23.0,1,27
24057982,38.3,1,5
67000000,117.0,3,30
40017448,101.0,3,6
13500000,38.5,1,4
13500000,53.0,2,5
12048881,34.7,1,8
17250000,42.0,1,5
28165480,64.0,2,6
34000000,82.9,3,13
13068253,58.8,3,5
6240000,24.0,1,10
136222020,191.7,4,2
13500000,54.0,2,4
28259400,39.0,1,2
13200000,58.0,3,5
16921160,61.5,3,12
14400000,62.0,2,4
5999999,32.7,1,5
12500000,38.0,1,6
4550000,25.4,1,11
21000000,76.0,3,3
16800000,56.0,2,6
30729510,63.0,2,6
21800000,76.7,3,4
50613055,133.0,3,17
7000000,38.0,1,15
250000000,224.4,4,26
10500000,43.2,2,7
17683320,59.6,3,2
17000000,84.0,2,16
61500000,158.0,3,16
17732394,74.3,3,10
15300000,52.2,2,11
10700000,40.0,1,7
15850000,56.0,2,2
6400000,29.5,1,5
15300000,90.6,4,1
9787076,42.8,1,1
15123994,66.7,3,10
14900000,50.7,3,7
18500000,35.6,1,4
14700000,70.0,2,2
11668436,55.0,2,7
10500000,78.0,3,2
26000000,63.0,2,8
11770454,34.5,1,6
5600000,36.2,1,5
11900000,48.0,2,8
15500000,78.2,3,4
79890000,145.0,3,21
9950000,33.0,1,6
7800000,23.0,1,29
17530000,53.0,2,5
27636000,58.4,2,13
22118920,43.1,1,34
11850000,50.5,2,8
13347933,51.0,2,13
31520940,87.9,2,11
13085688,51.0,2,9
25000000,60.0,2,19
11550000,52.0,2,1
24000000,63.0,2,8
10500000,56.0,3,8
11107736,40.0,2,6
11610000,43.0,1,24
13000000,72.4,3,8
34000000,60.0,3,21
7150000,51.0,2,4
19200000,47.0,1,7
38090000,80.93,3,7
8950000,45.3,2,8
10601010,24.0,1,12
68000000,146.0,3,8
25445000,100.3,4,15
5185000,38.4,1,1
6500000,40.5,1,10
12200000,63.0,2,16
12800000,50.3,2,1
6999000,43.23,1,16
14800000,63.5,3,2
21500000,71.5,3,1
17200000,37.0,1,17
25200000,69.3,2,6
9311040,24.4,1,17
8200000,53.0,1,3
12642118,39.0,2,4
31500000,100.0,3,20
23847360,71.9,3,12
7300000,39.7,1,3
154500000,150.0,3,3
26000000,96.7,3,2
7266804,22.6,1,4
11373800,27.0,1,29
11500000,35.0,1,3
21500000,81.0,3,6
8700000,35.1,1,4
11900000,36.5,1,5
14200000,65.7,2,6
17100000,40.6,1,15
22000000,77.6,3,5
19300000,98.0,3,5
4000000,15.5,1,2
22000000,74.0,3,16
7000000,37.0,2,4
6950000,34.6,1,3
48700000,55.0,2,6
30750000,129.8,3,8
52500000,117.4,4,3
89562570,173.5,4,17
21900000,45.0,2,4
38270048,84.0,2,36
8950000,47.4,2,2
9300000,40.9,1,15
13600000,32.0,1,3
27470000,60.06,3,2
18640885,37.72,2,26
23000000,55.0,2,7
6999999,32.6,1,16
25502555,64.56,2,21
10800000,44.6,2,9
13800000,36.0,1,14
7637406,26.0,1,25
55000000,77.2,3,3
10300000,45.1,2,3
10000000,38.4,2,1
26000000,50.0,1,14
7000000,38.0,1,10
4795000,19.7,1,7
7850000,45.73,1,2
7182119,20.0,1,19
11499000,58.3,2,8
21148375,62.5,2,18
6000000,25.1,1,10
21989699,67.14,2,6
40630000,89.36,4,5
19900000,72.5,3,3
120000000,154.0,5,8
